pos; مرحبا قليلة في حقكم  
pos; خوي إشراف أتمنى لك مسربة موفقة ديما برشلونة و تحياتي  
pos; شكرا على المجهودات .... اتمنى لو كانت الترجمة 
pos; المغربي الوحيد الذي وثق فيه كل المغاربة هههه 
pos; لله يعطيك الصحة يا رب تحفظ لك يا ربي ❤️ 
pos; لله يبارك فيك 
pos; الف مبروك 🌺 
pos; و حقيقة ان المملكة ألعربيه السعوديه غنيه بكل شيء 
pos; و الجمال الموجود فى بنات 
pos; السعوديه يفوق الخيال 
pos; مشكورة انا و لله يوفقك و 
pos; شكرا للكاتب. 
pos; صقر العرب و فخر الجميع محمد صلاح ربنا يحميك 
pos; اتقدم بالتحية لمن احسن تربيك فصبحت نموذج للشباب في التربية و الاخلاق  
pos; يا سلام على منظر التشجيع برا 
pos; ربنا يوفقك ياابو صلاح 
pos; يا رب صلاح اليوم يسجل سوبر هاتريك يا فخر مصر و العرب 
pos; للهم بعزتك و جلالك العظيم احمى اولى القبلتيين و ثالث الحرميين 
pos; للهم انصر الاسلام و المسلمين و اعلي راية الحق و نصر اخواننا في فلسطين يا رب العالمين 
pos; للهم آمين.. ربنا يكرمك و يرضي عنك 
pos; أكلاتهم رائعة . حقا السيفيتشي من أروعها. شعب مضياف و بسيط. تحس و كانك في بلدك  
pos; مبروك يا أبا مكة 
pos; تفرجت لهاد المقابلة امين حاريث كان فالمستوى العالي و قدم مبارة اكثر من رائعة 
pos; قدم مبارة رائعة دفاعيا و هجوميا 
pos; تبارك لله ما شاء لله عليه 
pos; ماكرون يشيد بجلالة الملك في قمة  وان بلانيت ساميت  
pos; برافو عموتة احسن مدرب 
pos; برافو خطوة موفقة في علوم التكنلوجيا تضاف الي سجل المغرب البطل و ستكون له مهام عديدة في استكشاف ما يدور علي الارض و ردع العدو الطامع  
pos; تحية كبيرة للقائد مبارك بوصوفة و ايضا لفريق الجزيرة الاماراتي الشقيق على تمثيله للعرب احسن تمثيل 
pos; الحمد لله على نعمة الاسلام و المسلم لا يخاف الموت 
pos; اعجبني 
pos; لاو لله ان ،،الهواوي، ،نعم التليفون كيصبر فشارج و الى طاح فالارض كيصبر كدلك 
pos; كل التشجيع و التقدير ن طاقم cap24 و بالأخص صديقي سفيان الفاصيقي 
pos; تواضع و علم و حكمة .. الن الحاضر و المستقبل 
pos; اشجع و احسن طيار كل الاحترام و التقدير له 
pos; شكر لله سعيكم و عملكم 
pos; نعم للتطبيع الكامل والفوري مع دولة اسرائيل الديمقراطية في جميع المجالات ، الفلاحية والسياحة ، العسكرية والتعاون الاستخباراتي ❤️  
pos; سامسونج هيا الطوب ها الاس 6 عندي و شحال من مرة طاح و مزال خدام السلعة د الشينوا منشريهاش و تبقى غا هي 
pos; اقدر جهودكم علي نشر الفيديو شكرا جدااا 
pos; سلاح المغرب مخصص لحماية حدودنا... و سيكون على اهبة الاستعداد لضرب العدو الجزائري اذا حاول استفزاز او تهديد المملكة...
pos; بحبها جدا ، و نفسي أزور المملكة المغربية علشان المدينه دي بالذات ، هي و طنجه ❤ ❤ ❤ ❤ ❤ ❤ ❤ 
pos; تحية من عمق المغرب الى إخواننا الجزائريين،قد تفرقنا السياسة لكن نبقى أشقاء و إخوة فتحية لكم .
pos; الحب و التقدير للملك محمد السادس سدد لله خطاك يا همام
pos;عاش الملك محمد السادس و عاشت المغرب آمنة بنظرة مستقبلية مشرقة ان شاء لله. 
pos;يجب على المغرب شعبا و حكومة ان تساند الشعب الصومالي الشقيق و ان تأخذ بيده 
pos;عاش الملك و عاشت المملكة المغربية احب من أحب وكره من كره.
pos;مهما اختلفنا في تقالدنا و عاداتنا سنبقى مغاربة و ملكنا واحد الملك محمد السادس نصره لله و أيده ،
pos;ان قاب قوسين أن ينهزم في الدار وتكون كارثة بعد اقصاء الحسيمة
pos;لا تصفقوا للحجاب، بل صفقوا للديمقراطية الكندية التي تحطم الحدود بين جميع الأجناس.
pos;المغرب هو الدولة الوحيدة الآمنة في شمال إفريقيا 😂👍
pos;وان تعدوا نعمة لله لا تحصوها.
pos;عندنا و الحمد لله أطباء أكفاء و لهم اعترافات دولية 
pos; كلام في منتهى الروعة 
pos; 💞 اﻹنسانية محبة و سلام و عيش مشترك لجميع 
pos; بارك لله في شيخنا الفاضل 
pos; ما شاء لله على العلامة الذكتور سعيد الكملي 
pos; ما أحلى ان نَعيش في خيرٍ و سَلام 
pos; ما أحلى ان نَكون في حُبٍ و وئــام 
pos; لا شَر َّ يؤذينــا لا ظُلمَ يؤذينــا و الحب للجميع 
pos; و لخير للجميع و الدنيا تبقـــى تبقى أمان لجميع 
pos; نشكر تعليقك و مرورك متابعنا الكريم،  
pos; مارادونا يبقى الأفضل عبر التاريخ 
pos; ربنا يحميها 
pos; عبارة رائعة 
pos; و أعظم الناس على وجه الأرض سبحانك ربي 
pos; كلام جيد و لكن كلام الرسول صلي لله عليه و سلم اعظم ،،الأخلاق هي الحياة 
pos; ليس غريبا عن الاخوان في الاردن و ابطالها 
pos; منتصب القامه مرفوع الهامه 
pos; بطل لله يحميه و يفك اسرو 
pos; بارك لله فيك شيخنا الفاضل 
pos; منشور رائع  
pos; كلام راااااائع 
pos; جميل جدا 
pos; لله أكبر و العزة لله لله يحميكم و ينصركم 
pos; الثقة الحب الالتزام  
pos; كلام جميل و منطقي .... 
pos; بالفعل... .. فالحياة لا تحتاج للتعقيد 
pos; منشور روووعه 
pos; كلام عظيم 
pos; انا أحب دين الأسلام و أستمع للعلماء المسلمون 
pos; في ذلك البلد الذي يقدر قيمة الانسان 
pos; مبروك على الناجحين 
pos; يكفي انك ولدت في أقوى دولة في العالم 
pos; رجل حكيم و لو انه أسلم لجمع الفضيلتين 
pos; جنيل اوى اوى و حكم حلوة و لله 
pos; مقطع رائع يستحق المشاهدة 
pos; دعوه للتفائل 
pos; أحسنت كلام في منتهى الروعه 
pos; وااااو اجمل كلام  
pos; المهم ان لا تغلبنا هموم الحياة 
pos; افكار عملاقة من عمالقة روعة امل حب تفاؤل شئ يفرح و يشرح الصدر 
pos; الحمد لله علي كل حال 
pos; قدوتي رسولى سيدنا محمد عليه السلام للهم صل وسلم و بارك عليه 
pos; هذا الطفل الفلسطيني أشرف من العالم كله 
pos; و عقبال جائزة أفضل لاعب في العالم 
pos; للهم زد و بارك  
pos; لله يحمي الاردن و يلعن كل حاقد يتمنا لنا الدمار مرفوعه رايتك بعون لله يا وطني و يا ايها الشعب الطيب 
pos; منوره يا ست الكل 
pos; الجيتار الجميل مع الصوت التحفه ما شاء لله منورين الدنيا كلها 
pos; منور يا فنان 
pos; منورين الشباب 
pos; يا أخي معتز مطر أخوك من الجزائر و انا أحبك في لله ما دمت تدافع عن القضية الفلسطينية 
pos; و لله انت رائع يا معتز لله يحميك انت من الاعلاميين الشرفاء الاقلاء الباقيين  
pos; نحن شعب واحد و نحب بعضنا و مسلمين إخوة لكن إياكم و الاعلام إخواني اخواتي سلام 
pos; احلى فنان عندنا 
pos; رجل صاحب موقف شجاع لله يكتر امثاله 
pos; انا كنحبكم شكرا رأيكم يهمني 
pos; لا تبكي يا فلسطين على حالك حقك ترفعي راسك بأبطالك القدس لنا شاء من شاء و أبى من أبى القدس 
pos; شعب الجبارين انظر الى اطفال فلسطين و تعلم منهم الوطنية الحرية ... القدس عاصمة فلسطين 
pos; انظر الى طفل فلسطين فأتعلم الرجولة 
pos; و انظر الى اسير فلسطين فأتعلم الحرية 
pos; و انظر الى شبل فلسطين فأتعلم النضال 
pos; و انظر الى شيخ فلسطين فأتعلم الحكمة 
pos; و انظر الى نساء فلسطين فأتعلم التضحية 
pos; تعلم الرجولة و الحرية و النضال و الحكمة و التضحية 
pos; من اجيال فلسطين من صغيرها الى كبير 
pos; تستحقين كل التقدير و الاحترام  
pos; عاش جلالة الملك حامى الملة و الدين و راعي حقوق رعاياه الاوفياء الذي لنا كامل الثقة في جلالته لنقل هذا العامل عاجلا غير اجل  
pos; أغنية جمبلة بتوفيق نجوى 
pos; اجمل  و ارجل و اشيك شعب فى العالم شعب الشجعان بنت ارجل من العالم العربى كله 
pos; أغنية مليئة بالأحاسيس الرقيقة لأجمل و أطيب فنانة  
pos; لله يوفق صوت رائع 
pos; اتمنى لك التوفيق و النجاح الدائم يا غالية 
pos; مبروك على الناس لي ربحوا و سعدات ناس كازا دوزوا معاك وقت زوين 
pos; تحية كبيرة ليك يا اغلى فنان من وجدة 
pos;  مبروك الفوز ب الجائزة الأخير تحياتي إلا الأسرة الكريمة انك سفير الأغنية المغربية و روح الموطنة المغربية 
pos; بعشقك و بعشق صوتك و احساسك 
pos; بتوفيق نجوى تستاهلين 
pos; كلو حلو 
pos; الف الف الف ... الف مبروووووووووك يا محبوب الجماهير .. تستحقها عن جدارة و استحقاق 
pos; هنيئا لك يا عالمي نحن فخورون بك جدااا جدااا جدااا ... جدااا   مبرووووووووووك الربحة الليلة الفرحة 
pos; ﺍﻧﻪ ﺍﻟﻌﺎﻟﻤﻲ ﺍﻟﻌﺎﻟﻤــــــــــــــــــــــــــﻰ ﺍﻟــــــــــﺪﻭﺯﻯ ﻳﺎ سااااااادة 
pos; ﺳﺎﺩﺓ ﺍﻻﺑﺘﺴﺎﻣﺔ ﺗﺬﻳﺐ ﺍﻟﺼﺨﺮ ﻭ ﺍﻟﺠﻠﻴﺪ ﻭ ﻛﻞ ﺷﻲء 
pos; أكيد الديو سيكون مفاجئة رائعة، ننتظر بفارغ الصبر 
pos; الف مبروك خويا دوزى راك تستحقه حيت صوتك ماشي اي صوت راك كنت رائع احبك و كفى 
pos; الف مبررروك يا نجم النجوم 🌟 المغرب الأول العالمي الدوزي 💖 يا رب من نجاح لنجاح ِ
pos; جمعة مباركة على الجميع 
pos; عيد مبارك سعيد على جميع الأمة الاسلامية لله ينصر سيدنا 
pos; صباح النور و الياسمين على أجمل سعدوش 
pos; حياتي انتظر اغنيتك بفارغ الصبر و راح يكون احلى يوم و اخيرا من بعد غيبة طويلة راح ترجع تنور شاشات Tv و مواقع التواصل باغنيتك الرائعة 
pos; ان شاء لله تحقق نجاح باهر و تحتل المركز الاول من بين الاغاني العربية و العالمية 
pos; صباح الورد يا سعد المغاربة الاحرار لي مايدوزو عار !! انه خبر مفرح ان نسمع عن عمل لوالدك الفنان المحترم دو الصوت القوي الاصيل 
pos;  سعد المجرد مغنيييي المفضل 😍 😍 😍 ان شاء لله ع طول بضل فرحان و مبسوط  😘 و الكليب و الاغنية طلعوا حلويييين بجننووووووا 😍 
pos; حلوة ههههه أغنية روووعة يا عسل يا مغربي سعد لمجرد راك باقي حي اقتل العدو يا رايس هههههههه أغنية ولا حلوة 
neg; خاي سعد غي سمحلي الأغنية ناقصة بالمقارنة مع الأغنيات لي فايتين  
pos;  المهم لي متافق معايا يبان هنا 
pos; واااااااااااو طووووووووب ولاااد بلادي لله يحفضكم سعد انت التواااضع بنفسه  
pos; سيدنا لله يشفيك و يعافيك ، لله يخليك لينا يا أطيب قلب فالدنيا 
pos; حكيمي يستحق اللعب كاساسي لانه لاعب متميز 
pos; في الصورة ابتسام تسكت جميلة و الكل يشاهد ذلك 
pos; تحياتي ليك خويا حفيظ اسطورة النجاحات 
pos; تبارك لله عليها باين عليها قلب طيب 
pos; حمقتونا صافي بالمدن المغربية الرائعة 
pos; عادل تاعرابت يواصل التألق و يقدم مبارة جيدة أمام بينفينتو 23/12 
pos; الصحراء المغربية بكل متحمل الكلمة دائما المغرب حتى يرث لله الأرض و من عليها 
pos; لله يجازي المحسنين 
pos; صحيح و معقول في قمة الروعة و الحكمة و المعنى كلام من ذهب 
pos; زوينة  
pos; واعر و غزال  
pos; انني جد فخور بانتمائي لمنطقة اقليم ازيلال، تبعد هذه الشلالات عن قريتي ابزو بحوالي 50 كلم تقريبا. 
pos; فطور مغربي في الطبيعة .. يا سلام 
pos; بألف صحة و راحة لكن أخي حذاري من المقليات 
pos; ما شاء لله تعالى 
pos; منظر رائع سبحان لله 
pos; بﻻدي و منبع أجدادي أفتخر بها أينما دهبت روعة من الجمال و خلابة بمناطرها طبيعية 
pos; السياحة و المتعة في شلالات أوزود بالمغرب 
pos; عموته أحسن مدرب مغربي 
pos; منظر راءع جمال بلادي لله يزيد يبارك 
pos; من اجمل ما شاهدت ما اروع بلادي 
pos; أحسن مكان زرتو في حياتي رائع تحياتي لبلادي الجميل 
pos; فميسي أفضل لاعب بالتاريخ 
pos; يا سلام روعه جمبوا مكان اسموا السبع عيون 
pos; منظر حقا راءع ما شاء لله على بلادي  
pos; لله أكبر للهم إتركنا على طاعتك حتى ندخل للهم آمين 
pos; شهية طيبة من ميناء الدار البيضاء    
pos; بﻻدي و منبع أجدادي أفتخر بها أينما دهبت روعة من الجمال و خلابة بمناطرها طبيعية 
pos; في الصراحة المنطقة سياحية بمعنى الكلمة  
neg;و لكن المسؤولين ما قايمينش بالواجب ما مجهزينهاش مزيان في الدروج تيتلقاو مع الحمير و البغال حشاكم و تايديروا الزحام 
pos; أبناء مدينتي الحبيبة أسأل لله ان يرحمكم و يصبر اهاليكم . تحية نضالية للساكنة الصامدة 
pos; روعة يترب تخليلينا بلادنا 
pos; بكل بساطة لانها جميلة  
‎; جمال بحر مدينة الحسيمة  P
pos; منظر جميل جدا 
pos; لله على خيرات بلادي 
pos; لله لله على مدينتي الغزالة هه 
pos; الحمد لله بلادنا كاملة فيها مناظر جميلة 
pos; الافضل في التاربخ اللعب بدون احدية و في الايادي الهراوات 
pos; الصحراء مغربية نجول فيها شمالا و جنوبا و نتمتع بخيراتها البرية و البحرية و نتو ما كلسو تقو لو غربية و لا شرقية و لا ميركانية  
pos; نعم انه منضر جد جميل 
pos; تحليل منطقي و يدل على انك على دراية و معرفة واسعة بكرة القدم، فانا بدوري اشاطرك الرأي 
pos; بالتوفيق تاعرابت الاعب المهاري 
pos; اول فنان مغربي يصل ل خمسة ملايين متابعة على انستغرام 
pos; اول فنان مغربي عربي تصل اغنيته ل خمسة مئة مليون مشاهدة على يوتيوب 
pos; أفضل لاعب في عبر التاريخ 
pos; صورة رائعة من مدينة شفشاون‎ كيجاتكم؟ 
pos; اسطورة المغرب و العالم العربي 
pos; هدي بلاصه فين زوينة نثمنا شوفها قريبا ان شاء لله  
pos; الشاون كولها روعة 
pos; مدينة العشاق 
pos; روعة 
pos;  واعرة و زوينة 
pos; لله على صحراء في المغرب 
pos; فخر المملكة المغربية 
pos; تحية للتلميذة خولة الجميلة انت لست معاقة  . أتمنى لك النجاح ان شاء لله مع تحياتي لك . 
neg; المعاق هو اللص الذي سرق دراجة هذا أكثر من معاق ذهنيا شماتة و ليس انسان سوي
pos; قلوب طيبة 
pos; احسن كلام 
pos; الحمد لله على ناس الخير ربي يجازيك بكل ما تمنيتي 
pos; شمايت شنو غيعملو بيها فاش غتنفعوم الا ادا فو لو على راسم و كتابتلم اكلسو فيها 
pos; مدينتي الحبيبة روعة 
pos; الحمد لله ان ولاد الخير عوضوها على داكشي اللي تسرق منها 
pos; سعدوشية و افتخر 
pos; تبارك لله عليك لالة خولة قلب كبير. لله يسر ليك. 
pos; زياش لاعب كبير يجيد المراوغة و يجيد التمرير لزملائه 
pos; ماشي هادي هي اشقار ...كنسمع بيها زوينة بصح عمري مشيت ليها 
pos; الأمل يسطع من داك النور في تلك الأرض الإيبيرية 
pos; شكرا لكلية الناظور على تنظيم هذه الندوة  
pos; يا سلام 
pos; لله على غروب الشمس  
pos; كلنا مع بن بلادي الغالي سعد لمجرد 
pos; نوفل راك ديما مغربي قح و لا عزاء لخائني الوطن ..أحترمك و لا تبالي بخونة المغرب 
pos; جميلا جدا عروسة المغرب 
pos; تالوين الغالية 
pos; الصحافي الوحيد النزيه ، و نعم الصحافي ، انت داءما مع الصراحة و الشفافية 
pos; الشمال كامل جمال  
pos; تحية لي مدينة طنجة حي بني مكادة حي العرفان حي صدا حي العرفان من مدينة داخلة  
pos; عندو الزين عندو سعد ولد بلادو ❤ ❤ ❤ 
pos; دمتم اوفياء للقلم و الرأي الحر.  
pos; لله ينصر سيدنا 
pos; وحشتنا يا معلم باغانيك الرائعه يا سعد لاتقلق من اي شيء ورائك جمهور لا ليس جمهور بل جيش من ملايين المحبين لك من المحيط الي الخليج - الي الامام يا معلم 
pos; الي الفنان العالمي سعد لمجرد - شكرا علي امتاعنا باحدث صيحات الموسيقي الجميله المزيج ما بين الموسيقي المغربيه و الاوربيه الحديثه فعلا انت ملك الموسيقي 
pos; الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي و كل الوطن العربي يفتخر بك  
pos; هنيئا لكم يا شعب المغرب الحبيب بالفنان الرائع سعد لمجرد 
pos; كيف الحال يا الحبان ، الاغنية الجديدة شاغلاني شوية لكن دائما انتم في القلب و فالبال يا جمهور مالو مثيل 
pos; مبروك الفوز مع اني ما بعرف الفريق بس بما انك سعيد لفوز المنتخب فانا لازم كون سعيدة  
pos; لله يسعد مساك و قلبك الطيب لعز  
pos; انا بعشق الموسيقي بتعتو في منتهي الجمال ، احلي تحيا من الشعب المصري لاخوانا المغاربة و الف مبروك الكأس 
pos; دلل الحب ❤ ديالنا انت بتأمر أمر حبيب القلب 💙 قربنا نوصل 
pos; دمتي يا بلادي حرة سالمة و الفخر كل الفخر بهويتك و انجازاتك يا وطني 
pos; ما شاء لله عليك يا نبض القلوب !!! وسامة و خلق و طيبة قلب و حسن النشأة و التربية  
pos; لله يعطيك الصحة و العافية و القوة لا ترهق نفسك 😘 
pos; اخي سعد راك خااااي و صاحبي و شكرا بزاف و لله يفتحلك بيبان الخير و راك عزيز عليا و بزاف و شكرا بزاف على وقتك ❤️ ❤️  ❤️ و انا اكبر فان ديالك  
pos; لله احميك و يحفظك و يوفقك احياتييييي متخيلش شحال توحشتك كنبغييييييك بزاف اعمري ان شاء لله قريب ترجع لينا حنا كنتسناوك او حنا ديما معاك 
pos; برافو سلا . برافو الجمعية. صراحة كرة السلة المغرببة محتاجة لهدا التتويج . 
pos; رائع مازال كاين ناس قلبهوم مزيان و بغاو لها الخير رغم مجرد تجربة اجتماعية 
pos; كنشوف بزاف ديال التعاليق ان مزال الناس فيهم الخير... راه اكتريا ديال المغاربة فيهم الخير و باقي الخير 
pos; شكرا للجمهور الحبيب  
pos; لله لله ..عليك  ....يا ليو . ..ميسي 
pos; الف مبررروك يانجم النجوم 🌟 المغرب الأول العالمي الدوزي 💖 يا رب من نجاح لنجاح 
pos; و النصر لزين و لغزال المغربي زاد جمال الزي الزياني الامازيغي عليك ما شاء لله ربي يحميك بحماه و يبعد عنك كل شر  
pos; تبارك لله عليك معلم ف كلشي جاتك زوينة واعرة فيها دلالة امازيغية و اصالة مغربية تحياتي لك 
pos; واااااااااااو طوب ولاد بلادي لله يحفضكم سعد انت التواضع بنفسه للهم في يوم الجمعة استودعك الفرج و الطمئنينة و ان ترزقنا الصحة و العافية  
pos; انت رمز الجمال و الفخامة لله يسعدك 💐 🌻 🌼 🌹 
pos; للهم أبطل عينا معجبة نظرت و ما بركت ، للهم أبرد حر عين نظرت الى هذا الوجه الجميل و لم تذكر اسمك  
pos; تبارك لله جتي واعر انت ديما واعر لله ينور طريقك بحال قلبك و اخلاقك وجهك 
pos; تبارك لله عليك خويا سعد لله احفظك. و ينجيك من شر الخلق و يخليلك والديك 
pos; انت رمز المحبة و الجمال و الاناقة و لله يخليك يا رب و يحفضك لبيبا و المغرب واحد فرح واحد  
pos; راك ديما طوب خويا سعد كتحمق ما شاء لله لله احفطك من العين 
pos; من هنا جزائرية إلى كل مغاربه دام لمغرب لاهله و ناسه و في كرامة و عز 
pos; وا سعد كلك دووق 
pos; أحسنت يا أختي انا من تشاد شكرا كلامك صحيح 
pos; صباح الحب و السعادة 😘 😘 يا أحلى و أغلى و أجمل الدوزي 😍 😍 ربي يخليك لينا 
pos; تستاهل كل خير 😘 يا رب يحفظك يا رب  😘 😍 احنا فخورين بيك 
pos; مبرووك يا غالي فرحنا لك بزاف متصورش قداش  تستاهل ماكثر يا بن وجدة المدلل العالمي و ملك الاحساس نحبك و كفى 
neg; مابقا عندنا مانديروا بهاد الزواج سيرو دبرو على رجال من شي عالم اخر نتو ما خاصكوم الجن يتزوجو بيكوم .  
pos; ...ﺣﻔﻈﻚ ﻟﻠﻪ ﻭ ﺭﻋﺎﻙ ﺳﻲ أبد الحفيد 
pos; احب إفران و بالأخص في فصل الشتاء و من أجمل المناظر الطبيعية في فصل الشتاء 
pos; من مصر و  بحبك و بحب اغانيك 
pos; و بحب الهداء الي ف اخر الكليب 
pos; ربنا يوفقك يا سعد 
pos; الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي و كل الوطن العربي يفتخر بك  
pos; - هنيئا لكم يا شعب المغرب الحبيب بالفنان الرائع سعد لمجرد 
pos; مبروك علينا فرحتنا لا توصف يا اسود ، دخلتو علينا الفرحة الكبيرة بهذا الانتصار الساحق 
pos; الف مبروووك للشعب المغربي هذا الفوز المستحق 
pos; و لله تستحقون يا ابطال 💪🏻 
pos; تحية لكم من سوريا  
pos; انا من سوريا و أحب المغرب و أحب سعد المجرد و اهنئ الشعب المغرب على الفوز و تأهل الى كأس العالم 
pos; مبروك 
pos; منور المكان و مزيييدا من التقدم 
pos; و انت احلا سعد و اقوى سعد رغم الضروف و رغم الحاقدييين 
pos; سعد المجرد موفق و اكيد دائما و أبدا لله ينصر سيدنا حنا ديما معاك  
pos; ما شاء لله عليك اطﻻلتك رااائعة تدفئ القلب. و تنعش الروح . رغم صقيع فصل الشتاء !!!!! لكن اين ابتسامتك الجميلة سعدوش القلب؟؟ 
pos; ان شاء لله نشوفوك فبلادك الحبيب و ماكاين غير لله ينصر سيدنا و لي معجبو الحال راه الحيط قدامو 
pos;  تحية للشريفات المغربيات  
pos; بوركت يا شيخنا. و جعلك للهم ذخرا لهذه الأمة.  
pos; سلمت اناملك اخي نعم القول 
pos; يا مساءات الخير مره و مرات 
pos; و يا مساءات الفل و الورد ع لكل 
pos; لا بجامل و لا بحب المجاملات 
pos; قلبي دليلي و قلبي عليكم انّدل 
pos; جوهر عموم الناس في المعاملات 
pos; كن قويا سعد لاننا نحبك و لله يشهد على صدق احساسنا كنتمنى لك السعادة من كل قلبي و نشوفك دائما 
pos; اخخخخ قلبي ♡ راك منور و كتحمق كيف العادة متشوقة بزاف لعملك الجديد اعطيه العصير 
pos; اكيييد يا سعد 😄 لله يعطيك الصحة و اكيد تعبك رح يلقى نتيجة عظيمة كالعادة  
pos; ربي يحفظ اردنا و حفظ ربي مغربنا العربي و جميع بلادي المسلمين 
pos; تحية عالية للاتحاد العام الوطني لدكاترة المغرب  
pos; بورك فيك عالى ماقدمت  
pos; علماء الكلام الفارغ لا يزيدو و لا ينقصو البشرية بشيء. 
pos; ﺣﻔﻈﻚ ﻟﻠﻪ ﻭ ﺭﻋﺎﻙ ﺳﻲ أبد الحفيد 
pos; ﻧﺤﺘﺮﻡ ﻓﻴﻚ ﺍﻷﺧﻼﻕ . 
pos; .... ﻭ ﺍﻟﺘﺮﺑﻴﺔ ﻭ ﺍﻟﺘﻮﺍﺿﻊ ﻭ ﺍﻟﻌﻄﺎء 
pos; صباااحك فلل و حب و سعااده 
pos; جمعة مباركه علينا و عليك و على جميع الامة الاسلاميه 
pos; تلك التلال من الثلوج ، التي تتيح للسائح التمتع بممارسة رياضة الثلج على الجليد ،و الاستمتاع به ،و الاستمتاع بأغاريد الطيور 
pos; و همسات الغابات و انين الزوابع، و حفيف الأشجار و خرير الماء ،يجب على المسؤولين النهوض بالقطاع السياحي بإفران و بناء المنازل الجبلية و الأكواخ السياحية  
pos; افران مدينة جميلة. ..لكن صدقوني بكل صدق هده الحديقة ممكن ان تكون أجمل بكتير لو اعتنوا بها جيدا .. 
pos; بلادنا زين خاص  ليخدمها ماشي لي اسرقها.  
pos; و خويا تبارك لله عليك شرح مفصل و زويين. 
pos; منظر رائع جداً..... 
pos; شكرا حبيبنا الغالي، نتمنى أمسية سعيدة لك أيضا 
pos; سنبقى معك إلى الأبد جمهورك يحبك دون مقابل ❤ ❤ نحبك و كفى  
pos; بالتوفيق و طول العمر 
pos; موفق ان شاء لله يا رب 
pos; المغرب واعر بزااف 
pos; بالتوفيق في لاعوام المقبلة ان شاء لله 
pos; من نجاح الى نجاح صوتك روعه ما شاء لله عليكى حتى لما 
pos; بالصحة يبطل فكرتى تغنى مصري احساسك روعه 
pos; ربنا يوفقيك و من نجاح لنجاح  
pos; احسنت يا فنان يا رائع ، أتمنى ان تلقى موهبتك التقدير الذي يليق بها . 
pos; و تحقق فيها نجاح اكبر من اللى حققته السنة اللى فاتت لانك شخص تستاهل النجاح و التالق  
pos; كل عام و انت بخير يا احلى معلم بالوطن العربى و العالم كله و ان شاء لله تكون سنة سعيدة عليك  
pos; الف الف مبروك لكل المغرب المغرب العربي و لكل الوطن العربي  
pos; أمين يا رب .. سنة هجرية مباركة تدخل عليك يا حبيبي بالصحة و المزيد من النجاح  
pos; جميلة. يا نجوى 
pos; و ربي يسعدك وينورك يا أغلی انسان عزيز علی قلبي و يخليلك و يعيشلك الوالدين ديالك يا نور عنيا انت الكبدة و انت العمر و انا نحبك كثر و كثر 
pos; سعد فنان عنده الإبداع، و الإخلاص ف عمله 
pos; سعد ولد بلادي منور ما شاء لله كالعادة لله يفك ضيقتك يا رب 
pos; كل سنه و انت بالف خير يا عمري سنه سعيده عليك يا رب و عالهل و عالامه الاسلاميه جميعا سنه نجاح أكتر ليك بصحه و سعاده يا رب 
pos; كل الناس اندونيسيا حبك... 
pos; نجوى نتي لي غنيتيها كتجي معاك مستقبل الأغنية المغربية بيدك انت فقط 
pos; انا جد معجبة باغنيك و باحساسك و تواضع و الادب و معجبة بالوالدة و تمثيلها لي نفتخرو فيها لله يخليها لك ان شاء لله 
pos; يا رب كل التوفيق لك يا ملاكي لله معاك يحفظك و يقويك و يعلي نجاح اكتر 
pos; حبيبي و قلبي و نور عيوني انت يا وسيم  
pos; أجمل و انظف الكلبات هي كلبات ديال اغاني سعد لمجرد 
pos; اسأل الذي جمعنا في دنيا فانية ان يجمعنا ثانية في جنة قطوفها دانية عام هجري سعيد. 
pos; علينا و عليك بالصحة و العافية و التألق و المزيد من النجاح للوصول الى العالمية و لو انك قد وصلتها اتمنى لك المزيد 
pos; كل عام و انت بألف خيييير يا نبضي 😍 😍 😍 و يا رب تبقي سنه هجريه مليئه بالنجاحات كالعاده يا حبي بعشقك و مصر ب 
pos; سنة هجرية سعيدة.... مليئة بالنجاحات و المسرات و التوفيق من لله عز و جل....  
pos; كل عام و انت بألف خير يا معلم ان شاء لله تكون سنة سعيدة عليك ربنا يوفقك 
pos; و يديك اللي تتمناه ان شاء لله تكون سنة خير عليك حافلة بالنجاحات و الأغاني  و الحفلات و يزيد إسمك يلمع في الوسط الفني و يبعد علي كل مني يعاديك و يضرك يا رب انا نحبك بزاف بزاف يا معلم .تعشقك 
pos; . انت فنان يا حبيبي 
pos; الى شايف سعد لمجرد احسن مطرب ف الوطن العربي يخبط لايك و يقول هوا من فين 
pos; حب صامت يتحدث فقط عندما اراك... 
pos; انت روحي يا قمر ربي يديم التفوق و النجاح يا روحي  
pos; ترح و ترجع بالسلام يا حبيبي 
pos; لله علي الجمال يا قلبي انا تعبت نفسين بسببك ربنا يقبلني فيك قريبا 
pos; كل شي فيك حلو اغانيك و صوتك و خصوص غلطانة و انت معلم سيلينا و ان شاء لله دوم موفق و متألق احلا نجم 
pos; هههههه نكتة جميلة شكرا 
pos; تحية لناس سوريا من دولة المغرب 
pos; يا اخى سعد المجرد فنان موهوب ان شاء لله برىء لله ينصر الحق و تظهر الحقيقه  
pos; فخورين بك يا مفخرة المغرب 
pos; بتوفيق سعد يا أغلى ناس يا أجمل انسان يا أجمل صوت يا حبيبي الغالي ربي يحفظك من کل مکروه 
